id1,id2,shared_word_count
91096,90656,0.0
4073,13368,19.0
23860,34020,15.0
48458,48419,43.0
21556,121858,0.0
76152,45653,12.0
71383,107805,15.0
127477,114863,24.0
2441,22778,22.0
42780,112139,10.0
44101,7224,23.0
113916,45381,15.0
135221,46333,11.0
70955,49748,18.0
30950,66885,17.0
101715,91841,23.0
91279,30498,0.0
7259,42990,15.0
13282,11412,16.0
92741,67550,16.0
83351,108079,18.0
73144,36388,18.0
61612,6055,18.0
43490,112268,17.0
55462,105345,17.0
61517,32208,0.0
33346,33888,17.0
34663,79653,24.0
39725,13462,25.0
72966,133347,13.0
55092,58161,21.0
59016,94018,15.0
88057,20648,15.0
64048,106118,13.0
65,131384,13.0
128692,108641,16.0
5113,138390,0.0
3049,21999,12.0
18352,17894,25.0
135128,83952,20.0
90011,138379,0.0
96129,1128,18.0
20658,63846,14.0
18925,82315,16.0
48485,49908,28.0
48057,28629,15.0
63765,65131,32.0
29069,60990,21.0
22571,125631,15.0
93333,25255,15.0
37764,65122,21.0
369,1755,17.0
107421,43201,17.0
4385,75911,19.0
71142,65886,15.0
90075,65803,15.0
16048,47936,28.0
111180,46917,15.0
70643,44339,20.0
106789,14781,15.0
12643,26310,25.0
20655,111673,10.0
5413,20281,27.0
38802,84672,21.0
18496,111717,12.0
12747,44594,24.0
117587,72735,17.0
103071,102805,20.0
57496,52105,20.0
102622,64712,21.0
42326,59762,20.0
57566,8946,20.0
4163,23304,0.0
97515,28961,18.0
7926,19594,13.0
37192,38068,26.0
133809,59358,18.0
7202,5279,25.0
67388,107025,14.0
59339,23232,18.0
116571,116579,33.0
90149,43768,4.0
59457,56191,16.0
24568,19508,27.0
4860,7015,27.0
75716,110693,27.0
1109,51895,25.0
16034,109664,14.0
109422,137679,0.0
39404,44600,0.0
126385,49239,23.0
120767,28943,11.0
5348,102032,24.0
86345,28192,13.0
130952,96814,13.0
29597,29902,18.0
127207,67228,22.0
111153,11144,22.0
2229,28299,24.0
112230,92497,15.0
16212,16077,9.0
51674,91586,21.0
93889,112618,0.0
93194,68265,15.0
39688,58221,18.0
91287,134623,0.0
84912,32355,18.0
131893,2364,0.0
113778,55198,16.0
75647,94204,0.0
56469,56430,34.0
46859,63292,15.0
105967,130505,6.0
21732,20801,18.0
74087,2896,27.0
26724,120406,12.0
63552,137414,0.0
33981,34618,16.0
41120,116628,21.0
128942,64763,21.0
59617,102979,13.0
18565,48280,0.0
121781,94588,11.0
82183,13902,17.0
7420,7869,7.0
91843,43718,23.0
54728,54738,29.0
118865,110481,0.0
8982,26569,15.0
119237,79862,24.0
59493,65973,15.0
108950,23494,0.0
48471,48232,27.0
14575,138284,0.0
4903,42380,28.0
28505,55819,0.0
63399,20090,14.0
24671,22551,23.0
26353,9308,14.0
32560,14251,21.0
28321,51735,22.0
44205,18082,24.0
3226,77894,23.0
24280,15318,16.0
22032,118305,16.0
9118,8817,17.0
39882,66944,19.0
15557,75239,17.0
109208,42380,20.0
4396,25397,27.0
72197,61497,0.0
83203,15623,27.0
111330,90008,18.0
75132,137717,0.0
104215,11195,20.0
108087,32761,11.0
41785,49602,21.0
92719,62804,24.0
110978,97097,0.0
124073,66942,11.0
17505,101602,18.0
43793,72300,23.0
63745,16420,33.0
1805,2851,34.0
38040,37839,19.0
7098,33524,16.0
88195,99246,21.0
79263,73369,22.0
113986,73236,11.0
33380,39979,21.0
41520,73184,21.0
122540,123990,24.0
92297,65620,19.0
84093,91327,0.0
26311,32532,18.0
131078,43106,16.0
32272,32315,16.0
78267,82788,13.0
40908,108637,14.0
79415,25001,15.0
101377,44717,15.0
21632,90085,15.0
88523,99858,19.0
70895,73092,16.0
6137,27728,32.0
77481,9268,18.0
112819,668,11.0
58786,6134,18.0
82466,123659,20.0
41759,23808,26.0
32901,81730,10.0
12783,9695,19.0
101516,103202,17.0
27064,27974,12.0
3248,36000,38.0
43547,68621,20.0
53596,12943,18.0
104975,105890,21.0
96696,113528,19.0
21676,7383,20.0
87183,17802,22.0
88701,135267,0.0
120281,112060,14.0
35851,36301,22.0
103403,124150,10.0
106469,106479,18.0
130384,118187,16.0
80917,123719,14.0
53049,73235,25.0
125181,32158,14.0
23157,23251,19.0
44447,34266,26.0
17660,61580,27.0
58237,108473,14.0
50811,35809,13.0
34902,96844,16.0
33037,8925,17.0
12109,39940,25.0
64262,58400,20.0
57828,60127,23.0
16817,118198,15.0
61453,97323,19.0
60828,4244,15.0
57214,14582,11.0
63021,91416,19.0
66115,59868,15.0
78438,63429,22.0
39526,80456,11.0
29198,81478,0.0
1854,2256,13.0
98234,12590,19.0
49155,62464,28.0
59756,83133,22.0
79888,33049,16.0
90615,13895,22.0
17775,70621,34.0
94536,114165,8.0
52374,5647,17.0
18960,25534,30.0
133341,79726,15.0
69697,126942,29.0
16517,6804,13.0
12237,25785,20.0
131649,122509,12.0
10717,63767,15.0
45733,22254,17.0
48607,111263,0.0
92215,112755,14.0
16879,17893,18.0
45780,49623,19.0
19585,42790,24.0
9023,104364,11.0
62280,127091,18.0
66435,116648,18.0
118102,53766,19.0
12340,136061,4.0
90563,81013,21.0
75802,116877,17.0
78550,83185,19.0
40168,43371,34.0
5901,18852,24.0
113246,88887,19.0
91266,128989,14.0
5426,18314,30.0
22709,37343,39.0
9966,105849,10.0
118380,125553,28.0
5858,5905,28.0
35118,64932,19.0
84678,6327,12.0
12523,23454,27.0
90303,117634,7.0
118204,36273,0.0
132768,87165,16.0
11466,11542,38.0
29187,37189,0.0
15586,113901,19.0
52657,16188,22.0
17326,86141,16.0
100447,70444,11.0
115998,46039,16.0
14421,16598,28.0
87467,15649,19.0
39501,49758,27.0
98739,3434,25.0
108409,114163,0.0
65693,25886,17.0
19164,16524,18.0
56788,21179,18.0
50472,71881,13.0
43976,23145,11.0
4591,5494,25.0
119735,82599,12.0
120094,92931,0.0
105304,118812,19.0
5335,55361,14.0
112738,89956,14.0
135016,43663,0.0
48750,48146,28.0
61054,130566,5.0
75469,28219,27.0
16523,32429,23.0
107459,88324,14.0
41394,52636,19.0
10344,29550,25.0
13110,107330,24.0
84812,92217,12.0
35171,21731,23.0
79996,133090,6.0
42847,59077,20.0
3917,11730,27.0
40632,33103,15.0
102449,131269,20.0
10240,59638,33.0
48955,13603,20.0
21450,125872,26.0
12676,137624,0.0
18787,27163,12.0
27101,33102,25.0
91528,80612,18.0
77012,49659,25.0
103823,35659,22.0
12460,19184,30.0
29897,45435,18.0
3993,36813,36.0
27652,55663,15.0
61872,15562,21.0
111556,110947,13.0
32631,64010,21.0
6578,113472,13.0
96651,107059,19.0
36404,19442,18.0
75605,53920,31.0
34718,12989,22.0
91931,58246,15.0
4044,36000,34.0
3829,94419,0.0
34705,57405,19.0
13601,54205,16.0
27730,70638,33.0
102076,64472,0.0
46859,63167,19.0
36414,127430,21.0
2445,4742,16.0
94898,66484,0.0
51294,13672,18.0
14126,9310,10.0
7642,50306,0.0
105075,83953,17.0
28175,33287,28.0
128423,129822,21.0
89232,76539,18.0
59879,55487,37.0
6751,101229,12.0
81349,76214,14.0
19430,26186,23.0
88619,8810,22.0
109611,117741,21.0
114283,54780,19.0
67312,138273,0.0
65464,65602,27.0
51957,66430,15.0
66,292,12.0
32310,32296,23.0
43889,105216,17.0
21315,38139,12.0
123899,78900,16.0
82288,31062,13.0
48896,133749,0.0
2442,19620,14.0
47703,55506,20.0
64130,125587,12.0
136303,9460,6.0
116264,111722,17.0
107933,10108,0.0
31934,42843,0.0
112080,64817,19.0
34705,57208,20.0
33645,82102,0.0
26080,35121,14.0
31504,33271,23.0
62244,62209,32.0
19607,24911,27.0
20554,3933,21.0
107517,86739,20.0
38015,9978,13.0
126470,88795,14.0
21388,15299,20.0
62890,14108,10.0
23945,136123,15.0
70972,106800,15.0
2321,38068,21.0
102489,18252,18.0
123352,38452,22.0
24905,126272,11.0
103455,68326,11.0
91027,4109,13.0
38652,111820,6.0
109964,109961,24.0
35344,105669,19.0
29140,24419,22.0
134534,15113,14.0
27062,27572,21.0
27199,94229,14.0
120493,39171,19.0
36949,46994,22.0
130810,85655,11.0
35428,105648,18.0
109120,65105,26.0
32850,24112,19.0
60974,17409,22.0
106083,8873,11.0
68756,134870,20.0
2167,36650,19.0
59262,95986,25.0
116607,116838,21.0
5648,67509,16.0
45939,67201,35.0
88745,90886,13.0
33860,89489,15.0
131138,7411,20.0
129278,133777,22.0
3246,96125,12.0
109737,112827,20.0
111126,34973,18.0
87145,120703,22.0
87089,79457,18.0
116606,123504,19.0
18754,33217,25.0
42446,42375,26.0
83918,50354,29.0
124133,89613,22.0
35399,86472,23.0
5425,63552,16.0
134311,75654,12.0
36168,25172,25.0
33556,49425,19.0
99446,69436,0.0
64131,110868,0.0
8151,37589,15.0
40417,23320,18.0
36427,108179,26.0
59065,62242,23.0
26295,133995,16.0
10310,48756,14.0
64690,78715,17.0
29727,79482,18.0
9267,9350,27.0
44781,50640,17.0
43489,105943,18.0
36043,47664,25.0
65464,68157,11.0
95753,11445,13.0
56872,79181,14.0
55501,85397,18.0
124528,93059,17.0
97355,127845,14.0
3167,62166,0.0
93394,2383,14.0
138268,103527,17.0
55691,33666,14.0
137520,66229,0.0
103811,50128,21.0
2849,38328,26.0
36093,73649,21.0
1793,41501,23.0
18890,42649,18.0
106818,111520,40.0
16234,29789,9.0
3048,11125,22.0
127882,46231,24.0
47067,38669,21.0
54081,34136,17.0
104833,79898,17.0
23007,17881,20.0
41723,63532,26.0
10476,7025,6.0
47200,20748,19.0
71220,67497,23.0
1419,109425,10.0
84702,81023,18.0
13023,100474,12.0
10131,10569,13.0
33696,51893,12.0
100486,90645,25.0
101900,70273,26.0
106325,138401,0.0
61096,61093,21.0
55387,11662,22.0
5425,63254,23.0
31260,42,12.0
69416,69088,77.0
87815,13962,21.0
64802,84825,27.0
12941,24266,20.0
31424,86716,0.0
27302,64497,22.0
14559,62448,19.0
51131,33428,18.0
15804,14032,20.0
67691,85547,20.0
63167,57083,13.0
34764,49837,23.0
50916,50955,27.0
40064,121860,14.0
103685,103973,40.0
13438,13485,27.0
40723,119356,17.0
98289,37230,10.0
97200,2867,18.0
60349,49708,15.0
19922,77745,76.0
90281,90291,17.0
32801,10740,21.0
30219,58807,15.0
4429,50684,25.0
19455,24622,24.0
116447,82918,12.0
111519,36387,0.0
99602,20475,32.0
24991,23943,28.0
34920,43058,23.0
72352,67214,0.0
32051,73301,18.0
35499,50438,0.0
13707,122057,21.0
36033,68475,17.0
99980,48968,24.0
57359,57057,35.0
104540,80744,14.0
42683,96521,24.0
14821,60896,26.0
85027,110120,16.0
83851,83846,26.0
102748,104561,27.0
8540,30673,14.0
29596,46280,26.0
18543,10782,19.0
104260,102137,18.0
48921,25023,26.0
46651,18887,18.0
78056,4153,21.0
100696,127760,12.0
24822,107906,0.0
92896,40165,18.0
44575,105570,25.0
126169,11465,10.0
75166,39437,8.0
8282,119255,9.0
7737,16347,31.0
98177,74748,15.0
112244,2765,21.0
82504,97349,12.0
93098,12490,19.0
12840,10909,0.0
10290,15004,11.0
59333,109754,26.0
109672,100092,19.0
88534,6882,16.0
62254,89032,15.0
97892,118078,15.0
11202,69474,20.0
90387,134193,19.0
16048,16270,22.0
72294,86431,15.0
24856,74977,14.0
126087,111113,7.0
31185,31171,27.0
41398,27406,17.0
110877,39635,17.0
126467,57150,17.0
17991,101643,17.0
62470,84699,23.0
25213,90104,16.0
103889,31869,21.0
40242,15164,28.0
115546,33629,12.0
3959,121170,10.0
37888,66460,12.0
93797,38283,24.0
31998,75083,24.0
50626,50627,26.0
30421,80442,17.0
136568,120764,19.0
43738,80214,12.0
4335,67175,25.0
85995,12952,13.0
24875,100945,14.0
128749,86655,19.0
369,2098,22.0
48886,122992,24.0
19809,70046,15.0
17897,18031,30.0
89451,49808,0.0
106886,86717,16.0
22247,33957,15.0
114899,125892,10.0
46669,98876,21.0
115645,111571,12.0
44980,15586,40.0
5710,48553,21.0
82874,40458,21.0
104075,25937,13.0
132930,68294,24.0
14458,24666,17.0
108910,69321,14.0
73717,64258,21.0
51261,64083,22.0
10681,457,18.0
80631,121235,10.0
23911,20630,23.0
6363,56628,20.0
59301,114655,16.0
87446,59049,23.0
21003,107113,10.0
13754,99065,20.0
98299,90311,16.0
7294,88083,30.0
11977,17839,24.0
108104,98633,9.0
102692,111984,16.0
67568,67574,29.0
58302,58372,17.0
39218,49617,26.0
48734,29653,15.0
64804,109552,18.0
62484,31715,23.0
2807,51617,21.0
109736,130524,0.0
95746,47936,12.0
116853,78886,0.0
129500,82757,22.0
18167,64122,9.0
15260,126066,18.0
25395,125504,19.0
77241,81747,14.0
11747,10858,29.0
16668,49902,19.0
96471,96470,20.0
4589,798,22.0
47010,104213,15.0
19643,104916,18.0
129917,67735,14.0
33507,26695,15.0
41347,41335,32.0
1170,34995,17.0
111692,121006,23.0
126107,78975,13.0
46537,36873,20.0
5038,5865,21.0
119961,67455,0.0
67710,48791,21.0
40552,46528,22.0
55870,117555,12.0
68813,22010,12.0
86203,18812,22.0
89714,89785,12.0
55225,114382,10.0
101307,95191,15.0
30878,69913,28.0
23188,113184,11.0
316,36788,23.0
50864,23599,10.0
21310,16002,25.0
124793,20839,12.0
68594,22515,19.0
32331,24348,24.0
4552,72137,34.0
7611,58022,0.0
132923,64833,17.0
4154,75209,20.0
53598,46050,8.0
25570,114338,21.0
12142,10332,19.0
60605,94756,20.0
41326,27122,23.0
96404,111617,13.0
14636,63246,14.0
36792,13652,20.0
85555,76384,11.0
15426,35002,20.0
89797,2405,16.0
71655,45784,22.0
110214,42289,18.0
28117,85927,14.0
8879,79213,6.0
90045,35602,19.0
119356,59074,18.0
101768,100967,12.0
131252,131775,12.0
38287,45332,11.0
32574,58313,24.0
706,135873,14.0
52743,7552,15.0
1549,40637,18.0
72299,90879,18.0
72580,88069,18.0
127198,49346,17.0
19957,21128,17.0
133302,4589,0.0
12283,49126,28.0
86757,114281,15.0
12516,6780,22.0
102188,95029,20.0
69202,13129,32.0
15391,133167,19.0
69259,133107,8.0
7639,12267,22.0
66149,17944,22.0
16308,15340,23.0
11621,91252,27.0
29714,122787,22.0
9513,5503,23.0
35997,25977,14.0
68969,15318,13.0
71496,66275,19.0
90011,62664,18.0
22235,11196,19.0
38949,60311,23.0
20218,47569,14.0
11138,36030,19.0
120358,61330,25.0
37192,21343,28.0
29381,74854,16.0
74058,107308,21.0
4474,41689,0.0
14236,72260,31.0
15273,100381,23.0
79990,119966,8.0
19498,42649,18.0
58402,23867,13.0
4986,126992,17.0
2440,9785,27.0
130019,112609,19.0
69381,69210,17.0
103751,54448,13.0
122038,35893,14.0
123387,80048,12.0
68858,89664,7.0
90365,74229,15.0
88508,89136,15.0
14377,29006,16.0
114816,51653,19.0
125809,94179,23.0
60818,113530,12.0
64671,62385,23.0
74547,114739,23.0
23132,52513,14.0
14320,30733,18.0
3412,63837,0.0
70999,3023,9.0
136743,104914,15.0
54316,73103,14.0
70135,64735,20.0
27924,28016,23.0
6673,41700,20.0
43643,30926,17.0
58719,106738,16.0
7757,7915,6.0
24931,64453,16.0
45915,131146,23.0
115485,73652,11.0
20034,101457,16.0
14608,21162,27.0
74518,74459,26.0
34030,13300,17.0
32851,14049,32.0
36337,53265,0.0
6722,28886,16.0
110026,68832,12.0
2309,53837,22.0
18836,16875,24.0
88215,37286,23.0
87886,94352,16.0
45179,101388,16.0
33146,55391,16.0
93229,88035,13.0
17189,67911,20.0
7799,40417,12.0
80297,81967,25.0
39268,98236,31.0
41775,55793,14.0
16724,69870,28.0
8130,75610,15.0
54138,97664,26.0
48640,24273,19.0
106479,3648,17.0
104053,38692,15.0
750,46189,22.0
104541,61352,12.0
51875,96258,10.0
31933,112305,12.0
67205,43818,27.0
121948,117887,29.0
87692,62979,19.0
22881,41883,23.0
85776,45436,19.0
17095,138078,0.0
129951,23042,16.0
24730,43461,28.0
11478,128451,33.0
2007,59172,26.0
2534,83203,20.0
47509,28020,37.0
89764,32876,25.0
28863,16420,28.0
104610,89515,21.0
62964,85512,16.0
83165,78083,12.0
114643,62899,8.0
62432,59562,22.0
89549,49806,0.0
15833,42639,15.0
68947,72170,21.0
97854,66410,11.0
30484,126093,20.0
75649,91901,11.0
135886,102258,0.0
110630,130377,15.0
30062,59861,17.0
14812,28689,31.0
40095,48632,27.0
44973,126429,14.0
88755,22876,23.0
87744,55856,11.0
40924,124023,24.0
23203,119556,13.0
69185,85423,0.0
13249,8204,25.0
82812,81454,20.0
25805,78976,30.0
51110,51431,18.0
25952,14616,24.0
76578,53542,0.0
21052,90376,0.0
67431,61289,20.0
67901,86345,24.0
96804,128878,15.0
28966,37074,34.0
113751,133870,11.0
109668,35155,9.0
59842,95027,28.0
6760,60152,27.0
56758,36338,19.0
112670,82132,26.0
92031,7929,12.0
136205,123505,0.0
36023,31043,21.0
54045,46907,13.0
40897,91909,17.0
27075,77873,21.0
1713,18910,17.0
81414,117960,19.0
28983,37322,27.0
74609,67836,19.0
77013,93313,13.0
50936,66028,17.0
16101,15664,19.0
107632,98931,16.0
81176,47819,26.0
33054,29151,16.0
110927,117594,23.0
135301,70241,20.0
402,33888,9.0
43654,79758,17.0
4991,30960,26.0
18843,19516,21.0
59724,63239,26.0
33367,52676,22.0
90333,127692,19.0
16217,40902,17.0
21088,3900,11.0
36044,18002,22.0
109191,31577,13.0
64625,130914,20.0
102694,102764,35.0
6790,48782,30.0
95784,108176,25.0
50879,53344,0.0
61870,39206,18.0
97354,97355,38.0
29576,133832,13.0
29268,15332,22.0
16511,60093,9.0
74882,6563,27.0
65437,12060,18.0
2619,104764,19.0
107997,76933,15.0
52002,81166,19.0
102228,90264,12.0
31252,96552,25.0
82072,66084,41.0
36700,42525,20.0
29286,92370,24.0
63198,122447,22.0
78666,64321,13.0
63931,48654,26.0
107421,22171,20.0
61787,93946,32.0
6329,26222,18.0
20258,70013,22.0
31789,68389,20.0
11836,28596,18.0
39480,86992,14.0
120404,68804,20.0
6708,5051,18.0
31628,37717,16.0
62485,31226,0.0
25063,24543,31.0
121569,13952,15.0
3966,25547,32.0
75847,119746,19.0
33727,56239,14.0
27429,56178,14.0
33068,73633,17.0
1017,37190,11.0
23725,14537,29.0
66792,104437,15.0
43922,90859,15.0
82363,79751,17.0
45833,121245,19.0
32247,117157,11.0
115781,128361,15.0
71578,18316,18.0
84287,66478,11.0
93907,12111,12.0
48827,60588,29.0
131666,126467,17.0
119960,27589,28.0
681,93257,17.0
35307,55612,18.0
83859,120810,8.0
78721,33644,29.0
122500,9483,0.0
118390,88551,20.0
9198,131844,0.0
61048,95357,26.0
112615,68889,11.0
104191,77561,23.0
4787,26198,14.0
11817,78146,15.0
59730,86073,22.0
104694,129888,18.0
67721,67779,29.0
122160,87121,22.0
129624,70252,12.0
130998,6253,19.0
118109,51248,14.0
115871,60315,19.0
65609,137027,0.0
94088,43498,21.0
61258,45059,18.0
18718,14175,20.0
22705,23746,12.0
4704,2504,21.0
69866,116225,0.0
127426,126649,14.0
4655,30948,31.0
126062,36332,19.0
6785,23732,20.0
51577,65439,27.0
116460,36952,15.0
51314,39690,22.0
61529,137379,0.0
8197,23738,19.0
15178,46500,0.0
70402,72994,15.0
5417,67117,19.0
56930,117119,10.0
4831,85288,22.0
121092,27091,17.0
118893,86684,0.0
33853,33860,23.0
60665,16289,21.0
57481,50909,26.0
11608,95447,27.0
75036,103765,13.0
117840,1119,14.0
40264,119653,19.0
38813,32095,22.0
56109,29080,23.0
3229,50447,28.0
87443,98143,10.0
38917,135702,0.0
94691,82483,24.0
137557,108749,10.0
62005,65628,20.0
52671,64244,31.0
63626,79541,18.0
17902,17919,36.0
17602,41872,28.0
105824,23824,15.0
63931,73745,15.0
11492,47403,15.0
15344,16955,0.0
89242,10390,14.0
55676,35327,21.0
27500,83000,21.0
97484,113359,31.0
26974,23934,18.0
69464,106444,0.0
98970,102506,19.0
101268,101271,32.0
57007,125831,14.0
46993,55066,19.0
86198,131959,18.0
82886,77210,12.0
35284,8614,19.0
115988,12261,23.0
49959,35799,17.0
135833,94015,22.0
4129,9550,18.0
104905,35888,14.0
21306,22121,24.0
32275,36926,25.0
87818,16575,18.0
70034,62621,16.0
65651,65849,27.0
51093,104427,0.0
913,135140,0.0
61297,115770,11.0
31805,15585,27.0
108147,92310,17.0
128586,59543,16.0
64457,74675,12.0
34860,49291,29.0
83157,17433,11.0
81181,87181,25.0
101242,3358,0.0
24633,115904,16.0
5297,65993,31.0
133641,82496,17.0
81742,23370,0.0
119446,54072,13.0
96448,51929,30.0
105230,25223,19.0
127814,34842,0.0
125710,109182,13.0
39913,21948,31.0
27398,72406,21.0
50499,84210,36.0
22784,9156,16.0
23235,3745,13.0
15125,133540,20.0
107585,122627,19.0
124442,13177,14.0
16507,60960,21.0
29662,67895,19.0
73204,21274,7.0
33108,33176,69.0
120383,124260,19.0
104618,79455,19.0
22686,36909,14.0
13408,98166,18.0
111221,121560,24.0
40083,121248,22.0
61588,31327,35.0
83587,115759,15.0
23698,107502,13.0
126598,75893,14.0
67166,27063,15.0
128991,111713,15.0
33733,50390,10.0
31760,8631,12.0
134976,132282,14.0
32455,50331,12.0
9464,54583,18.0
40393,59804,9.0
121222,43469,0.0
81446,78248,12.0
71888,1245,23.0
135067,47495,0.0
59066,21928,17.0
32821,32463,18.0
11505,1294,20.0
62091,57187,21.0
91654,97964,14.0
67437,48444,17.0
107062,76626,12.0
16320,15720,21.0
19244,75604,17.0
120191,110657,17.0
82374,120308,12.0
60435,2661,18.0
36228,39785,37.0
